transaction_id,user_id,transaction_amount,transaction_location,merchant_id,transaction_time,device_type,previous_transactions,failed_transactions,account_age_days,user_credit_score,is_foreign_transaction,is_high_risk_country,is_vpn_used,merchant_category,transaction_channel,user_income,is_account_compromised,user_location,is_fraud
5199,5720,4209.35,NY,991,2115,mobile,42,34,1776,404,0,1,0,travel,mobile,67142.37,1,CA,0
5200,3050,9013.72,CA,872,2269,tablet,8,6,719,456,1,1,0,entertainment,in-store,109359.73,0,MI,1
5201,4010,5534.33,CA,158,1209,desktop,88,27,2685,475,0,1,1,electronics,mobile,168979.68,1,CA,1
5202,3894,5878.96,OH,168,1770,desktop,75,49,1629,514,0,1,0,retail,online,146942.91,0,IL,0
5203,3936,4214.85,TX,732,2187,desktop,33,14,405,493,1,1,1,electronics,mobile,151409.25,1,FL,1
5204,3504,1968.41,GA,632,450,tablet,77,27,2164,351,1,1,0,grocery,in-store,159915.2,1,NV,1
5205,7301,4967.72,GA,794,1739,mobile,0,0,1119,718,1,0,0,grocery,in-store,98285.33,1,NY,0
5206,4735,3399.93,WA,406,400,desktop,58,40,2296,482,0,1,1,retail,online,33117.32,0,NY,0
5207,3366,689.31,WA,895,1321,tablet,96,13,214,629,0,0,0,travel,in-store,37195.22,1,CA,0
5208,9418,2805.39,FL,173,2078,tablet,84,45,2952,410,1,1,1,grocery,online,123928.87,0,GA,1
5209,5525,8787.59,CA,700,2159,desktop,51,3,2793,683,0,1,0,electronics,in-store,181906.73,1,IL,0
5210,5862,5992.49,MI,571,1681,tablet,92,55,2425,409,0,1,1,electronics,online,27555.35,1,CA,1
5211,6237,8096.41,CA,258,219,mobile,54,6,712,320,0,1,0,entertainment,in-store,186049.14,0,NY,0
5212,6230,5588.34,GA,473,69,desktop,47,12,3012,822,1,0,1,retail,mobile,47219.77,0,GA,1
5213,7045,2541.2,IL,543,1037,tablet,91,52,2372,445,0,1,0,travel,mobile,197160.76,0,CA,0
5214,5750,4077.25,NY,627,2151,desktop,98,35,104,639,1,0,1,entertainment,online,95208.76,1,FL,1
5215,8526,4187.32,IL,257,1518,tablet,96,67,53,572,0,0,1,travel,in-store,65456.16,1,MI,0
5216,4066,979.33,OH,119,923,desktop,89,5,1049,669,0,0,1,grocery,in-store,106131.43,0,OH,0
5217,4491,7546.94,NY,368,1283,desktop,5,5,688,355,0,1,0,grocery,online,134581.48,0,GA,0
5218,9370,9182.01,CA,710,1332,tablet,0,0,1183,503,1,1,0,electronics,online,106617.74,1,FL,1
5219,4168,1202.72,FL,862,991,desktop,10,3,771,365,0,1,0,entertainment,in-store,164176.45,1,TX,0
5220,7169,7089.75,WA,518,343,desktop,48,35,1847,663,1,1,0,electronics,mobile,36851.06,0,MI,1
5221,4283,7611.69,NV,405,1919,mobile,65,25,3363,340,1,1,1,grocery,online,152659.36,1,FL,1
5222,1934,7492.65,MI,772,725,tablet,17,5,708,648,1,0,1,travel,in-store,77339.08,0,IL,1
5223,5952,8831.18,WA,499,462,mobile,25,25,2109,438,0,0,0,travel,online,184014.23,0,OH,0
5224,2416,7396.28,MI,727,2180,tablet,4,2,1524,717,0,0,0,retail,mobile,80094.94,1,GA,0
5225,1537,3979.47,TX,428,356,desktop,30,11,3640,398,0,1,0,retail,mobile,96964.24,1,IL,0
5226,8710,4627.87,IL,721,2245,tablet,39,15,1917,850,1,1,1,electronics,mobile,135790.47,0,GA,1
5227,4158,7331.31,FL,603,1855,mobile,86,54,2248,369,0,1,1,travel,mobile,109589.18,1,OH,1
5228,6037,396.44,FL,845,1207,mobile,58,49,784,684,1,1,1,grocery,online,24141.71,1,CA,1
5229,6778,3175.26,MI,533,1975,tablet,5,0,3045,774,0,0,0,electronics,in-store,116647.83,1,OH,0
5230,3026,6111.85,NY,507,445,mobile,40,36,1328,718,0,0,0,entertainment,mobile,21274.99,0,CA,0
5231,6912,6556.83,GA,528,1371,tablet,43,33,199,784,1,0,0,travel,in-store,97515.42,0,NV,0
5232,9243,9770.13,IL,302,1173,desktop,68,39,2733,796,0,0,1,electronics,in-store,69657.55,1,MI,1
5233,9958,4044.97,CA,513,1858,tablet,92,51,227,631,0,1,0,electronics,mobile,190081.06,0,OH,0
5234,2079,447.64,NV,622,1724,tablet,93,37,2182,696,0,0,1,grocery,in-store,43380.71,0,GA,0
5235,3494,8496.15,IL,257,700,tablet,95,80,2424,751,0,0,0,retail,in-store,170462.76,1,IL,0
5236,6076,6923.69,TX,684,1280,tablet,58,44,1636,732,1,0,1,electronics,online,72777.75,1,OH,1
5237,8743,3631.51,OH,837,367,desktop,44,7,1687,420,1,0,1,grocery,mobile,130860.34,1,GA,0
5238,1693,7687.82,IL,713,2324,desktop,17,12,2998,575,0,0,1,travel,online,188663.36,1,OH,1
5239,2762,1994.3,GA,323,1448,desktop,64,27,1390,602,0,1,0,entertainment,online,167229.33,1,MI,1
5240,6261,208.27,CA,820,625,desktop,1,1,793,431,1,0,0,travel,online,186656.3,0,CA,0
5241,8613,2389.55,IL,224,1513,desktop,98,19,1139,418,0,1,0,retail,mobile,160960.89,1,NV,0
5242,6631,3584.65,FL,577,1599,desktop,36,29,365,409,0,1,0,travel,mobile,20984.82,0,TX,0
5243,3344,9300.87,GA,909,40,tablet,77,55,1344,621,1,1,1,grocery,in-store,26379.25,0,WA,1
5244,2910,8317.94,TX,291,1218,tablet,34,21,2727,359,0,1,1,grocery,in-store,82737.74,0,NY,1
5245,3148,1081.11,TX,407,669,tablet,77,13,2763,549,0,0,1,retail,mobile,65648.27,1,TX,0
5246,1626,3253.38,GA,348,1149,tablet,47,34,2990,459,1,0,0,retail,in-store,150146.68,0,NY,0
5247,4535,9537.4,WA,112,924,mobile,75,20,807,559,0,1,0,travel,online,150681.18,0,OH,0
5248,1375,978.82,GA,214,955,tablet,46,32,1273,485,0,1,0,grocery,mobile,20262.42,0,WA,0
5249,2799,2632.54,NY,585,937,mobile,29,19,1129,490,1,1,1,electronics,mobile,28483.05,1,IL,1
5250,9532,2743.67,TX,623,1104,tablet,57,21,1257,672,1,0,1,electronics,online,81019.53,0,MI,0
5251,5524,2272.18,MI,197,515,tablet,2,1,683,359,0,0,0,retail,mobile,43885.27,1,NY,0
5252,2444,6399.06,GA,161,29,tablet,62,24,1083,348,0,1,1,electronics,mobile,98710.47,1,NV,1
5253,5971,9913.97,IL,597,562,tablet,20,4,3130,349,0,1,0,electronics,mobile,53427.91,0,MI,0
5254,5962,9741.41,FL,800,11,tablet,17,11,512,301,1,1,0,travel,online,112242.1,0,MI,1
5255,5805,2779.37,NY,980,1408,tablet,32,19,2749,818,1,1,1,travel,online,192600.89,1,GA,1
5256,6081,9777.53,TX,276,2230,tablet,12,2,1746,779,0,1,1,travel,in-store,184847.17,1,CA,1
5257,4596,8654.68,NV,516,352,mobile,100,48,725,698,0,1,0,travel,online,36982.5,0,NV,0
5258,1978,2441.19,CA,113,1733,tablet,11,2,522,638,0,0,1,electronics,mobile,131582.14,1,TX,0
5259,6884,9323.4,GA,522,1544,mobile,21,10,379,759,0,1,0,grocery,mobile,134622.46,0,NY,0
5260,3261,9049.67,GA,606,975,tablet,32,23,3358,674,0,0,1,entertainment,in-store,125597.03,0,WA,1
5261,9706,3457.31,MI,190,2346,mobile,55,2,1179,310,0,0,1,retail,in-store,36732.08,0,WA,0
5262,8243,1174.32,GA,677,918,tablet,45,37,3272,828,0,1,1,retail,online,158146.82,1,GA,1
5263,7474,2877.06,NY,308,1796,tablet,28,13,1992,364,0,1,0,grocery,online,182882.77,1,IL,1
5264,6377,250.46,NV,839,894,mobile,26,1,2094,427,1,1,1,retail,in-store,37731.3,1,GA,1
5265,1126,7702.59,NV,120,2325,tablet,68,2,2844,830,1,0,1,entertainment,online,143627.18,0,OH,1
5266,9758,2015.23,OH,626,127,tablet,70,9,2121,792,0,0,0,retail,in-store,160965.99,1,TX,0
5267,3063,5667.65,NV,669,1517,tablet,29,10,90,574,1,1,1,retail,online,139838.6,1,NY,1
5268,5322,1421.76,WA,875,1413,tablet,86,8,2511,387,0,1,1,grocery,online,159518.14,1,CA,1
5269,5563,8712.81,WA,327,1463,desktop,10,7,1023,472,1,1,1,travel,online,46235.35,1,FL,1
5270,5484,3016.61,TX,611,477,tablet,23,16,3622,527,0,0,0,grocery,in-store,194026.33,1,NV,0
5271,1472,9764.23,CA,240,700,tablet,54,2,970,662,1,1,0,entertainment,online,89988.98,0,OH,1
5272,2189,7936.51,OH,278,902,desktop,39,23,1599,538,0,0,0,travel,mobile,150913.47,1,NV,0
5273,3396,7925.15,NV,552,1997,desktop,87,10,460,584,0,0,1,entertainment,online,163011.46,0,IL,1
5274,3631,7924.33,CA,251,1653,mobile,16,5,1323,365,1,1,1,entertainment,in-store,146995.67,1,GA,1
5275,8938,151.37,NY,551,741,desktop,49,6,874,790,0,1,1,electronics,online,63730.56,0,NY,0
5276,7206,6191.17,FL,727,379,desktop,91,71,3555,534,0,1,1,travel,online,75167.4,1,FL,1
5277,5292,3552.99,WA,166,68,desktop,87,63,3601,549,0,1,1,travel,in-store,166908.95,1,GA,0
5278,3974,6028.0,MI,435,2232,tablet,46,33,3184,541,1,1,1,grocery,mobile,95510.19,1,MI,1
5279,3433,9868.08,TX,208,832,desktop,34,24,1419,541,0,1,1,entertainment,mobile,146369.84,0,MI,1
5280,7537,9429.3,MI,489,133,tablet,73,6,2832,559,1,1,1,travel,in-store,80252.88,1,MI,1
5281,8602,9960.9,FL,485,2310,tablet,75,73,930,745,1,1,1,grocery,mobile,29264.33,1,NV,1
5282,5902,8765.69,TX,245,1408,desktop,45,20,3281,559,1,0,1,electronics,mobile,53849.03,0,OH,1
5283,8790,1150.41,CA,738,1947,tablet,18,11,1705,576,0,0,0,entertainment,online,131949.39,0,MI,0
5284,6610,7857.27,MI,955,150,mobile,31,16,1686,787,1,1,0,grocery,online,160043.09,1,FL,1
5285,3481,1153.23,IL,803,1271,desktop,57,23,3237,580,1,1,1,retail,in-store,128768.89,1,TX,1
5286,6601,1809.92,GA,712,1016,tablet,85,60,310,650,0,1,0,grocery,in-store,92828.88,1,CA,0
5287,5200,3194.77,OH,940,571,mobile,91,38,1701,453,0,1,1,travel,online,45944.92,0,CA,0
5288,6957,9836.2,CA,170,2305,mobile,72,62,2646,374,1,0,1,travel,mobile,145676.31,0,IL,1
5289,4495,5056.95,WA,834,1716,tablet,52,17,4,590,0,1,1,electronics,mobile,125582.42,0,WA,1
5290,5511,802.66,WA,689,1197,desktop,2,2,3531,345,1,0,1,travel,online,190987.07,1,TX,1
5291,2767,3906.34,TX,554,1544,desktop,67,63,2859,440,1,0,0,electronics,mobile,55467.79,0,FL,0
5292,2262,2962.77,WA,463,143,mobile,46,8,2765,583,0,0,0,travel,online,167644.84,1,NY,1
5293,1242,5849.54,TX,997,1262,tablet,26,10,1268,572,1,1,0,electronics,online,189953.35,1,OH,1
5294,6433,5949.05,OH,460,2181,mobile,30,16,1983,805,0,0,0,electronics,online,75552.49,0,NY,0
5295,3064,1837.57,OH,261,243,tablet,77,2,1543,490,1,0,0,electronics,in-store,172486.82,0,OH,0
5296,5578,5553.0,WA,118,640,desktop,71,31,3216,549,0,1,0,retail,online,45666.77,1,WA,1
5297,7752,2372.61,FL,763,1781,desktop,46,27,767,622,0,0,1,grocery,online,32894.56,1,OH,1
5298,1498,5936.08,NY,821,25,mobile,16,4,573,405,1,1,1,retail,mobile,156484.73,1,IL,1
5299,7736,5075.0,CA,782,1224,desktop,74,37,1007,587,0,0,0,travel,in-store,91556.18,0,MI,0
5300,1767,1698.8,NY,554,648,mobile,87,13,1782,528,0,0,0,grocery,mobile,66331.43,1,OH,0
5301,6235,2991.63,GA,619,772,mobile,97,11,2691,704,0,1,1,travel,mobile,50524.77,0,CA,0
5302,9893,8746.7,NY,372,1928,tablet,99,62,1642,833,0,0,1,entertainment,online,52697.1,0,GA,1
5303,8829,5528.36,IL,933,976,mobile,85,11,3212,702,0,1,1,entertainment,mobile,23773.79,0,CA,1
5304,7025,6777.24,NY,371,321,mobile,82,35,829,803,0,0,0,grocery,in-store,47304.39,1,FL,0
5305,5667,5636.01,TX,710,2064,desktop,39,34,1482,517,0,1,0,entertainment,mobile,110336.31,1,WA,0
5306,7084,7798.95,OH,984,454,tablet,68,31,2128,693,0,0,1,travel,in-store,113047.6,0,NV,1
5307,6071,1493.36,WA,454,1928,tablet,63,33,2273,475,0,1,1,entertainment,online,155296.04,0,MI,0
5308,8630,3459.28,NV,496,7,mobile,80,4,3224,634,1,0,1,travel,mobile,71101.65,1,GA,0
5309,1070,4604.04,CA,112,2252,tablet,66,63,2927,662,1,0,0,electronics,mobile,156048.53,1,OH,0
5310,2105,5877.25,WA,139,1461,tablet,35,29,3372,584,1,0,1,entertainment,in-store,94495.69,0,NY,1
5311,4486,8140.16,MI,597,1816,tablet,39,1,1201,353,0,0,1,entertainment,in-store,117645.81,1,WA,1
5312,9081,5068.67,OH,646,727,desktop,53,10,192,701,1,1,0,electronics,in-store,33416.52,0,WA,1
5313,9871,6604.61,NY,107,455,desktop,75,51,2832,641,1,1,0,retail,in-store,98654.74,0,CA,1
5314,1731,6141.84,IL,819,1640,mobile,92,16,3590,533,1,1,0,grocery,mobile,109946.27,1,WA,1
5315,6720,1729.09,IL,508,1934,desktop,41,15,600,432,1,0,0,grocery,online,120879.4,0,OH,0
5316,3535,4949.98,CA,398,806,tablet,87,7,1003,751,0,1,1,grocery,online,145946.82,0,NV,0
5317,1105,1523.92,NV,830,1679,desktop,72,64,1196,674,0,1,0,electronics,in-store,24358.32,1,MI,0
5318,6830,9783.32,TX,613,1509,mobile,88,62,2454,820,1,1,0,retail,in-store,180095.31,1,OH,1
5319,8876,1239.53,WA,287,687,mobile,83,64,465,528,0,1,1,grocery,mobile,161140.22,0,FL,0
5320,7842,3766.85,CA,967,1565,mobile,15,10,1365,565,0,1,0,travel,mobile,112566.25,1,OH,0
5321,9855,4768.4,NV,973,1946,mobile,20,19,2498,622,0,0,1,travel,in-store,62897.83,1,FL,0
5322,7944,7445.74,NY,975,1295,mobile,23,20,1828,693,1,1,0,entertainment,online,59865.62,1,NV,1
5323,7516,9220.53,WA,838,829,desktop,69,20,459,706,0,1,1,electronics,in-store,197407.39,1,MI,1
5324,7637,2261.36,TX,597,1124,mobile,84,28,3308,655,0,0,1,retail,online,111671.92,0,IL,0
5325,8900,6562.59,FL,646,1049,desktop,40,19,964,489,0,1,1,retail,online,90190.92,1,IL,1
5326,2255,3282.2,NY,531,1777,mobile,69,48,2675,513,0,1,0,entertainment,in-store,33911.07,0,NV,0
5327,9803,4317.08,NY,114,1348,tablet,14,6,2324,722,0,0,1,entertainment,in-store,126693.52,1,WA,0
5328,3957,1857.4,OH,712,322,desktop,16,11,2931,666,1,0,0,retail,mobile,119273.83,1,TX,0
5329,8583,6636.8,NY,983,622,desktop,95,26,38,622,0,1,1,entertainment,in-store,78087.19,1,MI,1
5330,8409,2976.17,OH,475,1724,tablet,22,20,3210,486,0,0,1,travel,in-store,97646.23,0,FL,0
5331,5096,316.54,TX,676,659,mobile,58,56,3203,331,1,0,0,retail,online,134471.63,0,NY,0
5332,8743,4798.45,TX,679,1419,mobile,72,46,2902,772,1,1,0,retail,in-store,60056.99,0,WA,1
5333,1976,193.91,NV,279,463,mobile,77,74,3454,403,0,1,0,travel,online,35891.17,0,GA,0
5334,2019,1192.16,CA,181,307,tablet,98,16,2231,308,0,0,0,grocery,in-store,77003.06,0,TX,0
5335,2816,8546.41,IL,585,472,tablet,88,39,2988,817,0,1,1,entertainment,in-store,106117.04,1,GA,1
5336,8454,2894.94,GA,626,305,tablet,7,4,511,837,0,0,0,travel,in-store,183295.34,0,MI,0
5337,6764,3918.26,NV,487,1768,mobile,74,10,3282,650,0,1,1,retail,mobile,107927.56,0,FL,0
5338,1870,3334.14,FL,933,1837,mobile,100,95,2854,371,1,1,1,retail,in-store,104192.86,0,FL,1
5339,2536,5967.83,TX,799,105,mobile,66,30,227,544,0,0,0,electronics,in-store,39069.95,0,MI,0
5340,9382,7758.88,OH,718,2188,tablet,71,26,2557,380,0,1,1,entertainment,mobile,67135.53,1,MI,1
5341,5794,2558.57,GA,633,1422,tablet,100,31,268,380,1,1,1,entertainment,online,33207.29,1,NY,1
5342,3523,9735.71,NY,351,152,desktop,20,16,577,409,1,0,0,grocery,online,131767.9,1,CA,1
5343,6121,1811.41,NY,465,1359,mobile,52,26,1010,603,0,0,1,retail,in-store,128919.92,0,TX,0
5344,3278,6535.69,TX,259,1485,mobile,47,40,1112,548,0,0,1,electronics,in-store,83617.52,0,TX,1
5345,4303,8251.18,MI,149,618,desktop,68,60,3571,307,1,0,1,travel,online,127759.25,1,NV,1
5346,7322,7379.29,FL,835,878,mobile,49,10,1826,337,0,0,1,travel,online,106105.07,1,IL,1
5347,1818,639.53,WA,125,1646,mobile,82,19,1693,706,0,0,1,grocery,online,84278.92,1,OH,1
5348,5297,615.72,NY,349,2281,mobile,91,87,1625,757,0,1,1,retail,mobile,63547.68,1,TX,0
5349,5223,4323.35,OH,590,1858,desktop,50,6,5,631,0,0,1,grocery,in-store,94153.7,0,OH,0
5350,9027,8161.13,WA,245,1031,mobile,84,46,274,684,0,1,0,retail,online,132480.46,1,WA,1
5351,7152,3214.67,WA,345,1496,mobile,3,2,2342,386,1,0,0,electronics,mobile,100253.1,1,MI,0
5352,3389,7160.64,NV,912,830,desktop,38,10,1520,486,1,1,1,grocery,in-store,95044.41,1,NY,1
5353,1925,5902.14,WA,460,95,mobile,70,39,2739,555,0,1,0,entertainment,online,145421.61,1,CA,1
5354,8708,962.93,OH,790,569,tablet,68,0,1543,651,1,1,1,retail,in-store,96263.43,0,NY,1
5355,5797,9831.52,NY,776,332,desktop,49,5,178,848,1,0,1,travel,mobile,172299.03,1,GA,1
5356,8172,8522.88,OH,765,1881,tablet,18,12,384,403,0,1,0,entertainment,in-store,29305.28,1,MI,0
5357,4431,9896.81,IL,420,1791,mobile,69,3,3093,476,0,0,1,travel,mobile,118236.07,0,CA,1
5358,7082,8943.23,MI,796,1526,desktop,63,18,115,614,0,1,0,electronics,mobile,68036.45,1,NY,0
5359,7282,1530.79,MI,117,1503,desktop,45,7,29,729,0,1,0,travel,mobile,182750.88,1,CA,0
5360,9167,5909.19,MI,113,2118,tablet,55,54,881,335,0,1,1,electronics,in-store,46646.37,0,WA,1
5361,4114,4200.41,MI,487,1564,tablet,83,47,122,556,0,1,1,travel,online,21189.84,1,MI,1
5362,9470,702.9,WA,372,2051,desktop,92,92,1390,777,0,0,0,entertainment,mobile,117668.3,0,MI,0
5363,3347,3411.52,GA,232,1932,desktop,94,16,718,521,0,1,1,retail,mobile,41780.65,0,WA,0
5364,9966,4451.07,NY,915,1347,mobile,67,8,2678,537,1,1,1,travel,in-store,120694.36,1,WA,1
5365,9342,4387.4,TX,457,248,desktop,45,25,960,705,1,0,1,travel,in-store,172990.95,1,OH,0
5366,4832,3825.55,TX,327,1798,desktop,100,63,3055,447,0,0,0,entertainment,mobile,25366.05,1,MI,0
5367,3456,7811.87,WA,472,744,desktop,10,10,2563,731,1,1,1,travel,in-store,99930.86,0,MI,1
5368,8478,9136.65,IL,679,2164,desktop,92,56,3141,515,0,0,1,travel,mobile,60434.69,0,GA,1
5369,2046,5689.07,IL,231,429,tablet,47,18,2136,770,1,0,0,entertainment,in-store,95378.77,1,NV,0
5370,1203,7059.96,TX,578,890,tablet,89,32,1460,343,0,1,0,retail,mobile,98066.7,1,TX,0
5371,6934,2890.76,TX,265,126,tablet,90,37,3186,834,0,1,1,entertainment,online,153836.9,1,WA,1
5372,4587,1707.12,NV,740,349,desktop,42,18,1265,840,0,0,1,travel,in-store,173767.43,0,NY,0
5373,8069,9218.15,CA,468,2262,tablet,16,10,542,411,0,1,0,grocery,online,107768.79,0,WA,0
5374,8339,5521.99,WA,290,1160,desktop,32,29,3266,780,1,0,1,retail,online,84090.9,0,NY,1
5375,6059,6312.37,MI,428,890,mobile,98,24,217,520,0,0,0,electronics,mobile,106188.21,1,FL,0
5376,3876,694.61,FL,446,1899,tablet,84,80,25,318,1,0,0,retail,mobile,101193.34,0,NY,0
5377,4525,45.48,WA,363,262,desktop,77,55,3552,630,1,1,1,entertainment,in-store,52467.94,1,NY,1
5378,9545,4264.78,NY,576,1876,tablet,13,12,2438,682,0,1,0,grocery,online,156643.22,0,OH,0
5379,3609,7823.12,CA,428,417,desktop,51,45,1872,471,0,1,0,entertainment,in-store,187743.46,0,WA,0
5380,7595,6421.43,TX,234,368,desktop,58,21,1344,384,0,1,1,entertainment,in-store,167076.75,1,NV,1
5381,4737,8928.91,TX,825,442,mobile,6,6,1510,637,1,0,0,travel,online,166204.27,1,NY,1
5382,3732,5263.83,CA,544,815,desktop,31,20,1142,530,0,1,0,entertainment,mobile,91217.12,1,TX,0
5383,1002,2028.97,MI,309,1521,tablet,36,18,2171,498,0,1,0,entertainment,online,198042.97,0,GA,0
5384,8803,6878.51,IL,766,1717,tablet,50,49,252,546,0,1,0,electronics,in-store,69770.54,1,NV,0
5385,1042,2607.35,GA,473,1499,mobile,90,13,1261,844,0,1,1,retail,in-store,75907.37,1,CA,0
5386,1363,3992.08,CA,348,1274,tablet,98,83,386,497,1,0,0,electronics,online,128635.97,1,GA,1
5387,9197,6165.7,CA,322,679,mobile,88,50,2313,684,0,0,0,travel,online,21632.64,0,MI,0
5388,1217,5499.34,IL,886,1753,desktop,56,52,1269,411,0,1,1,retail,online,161786.04,1,CA,1
5389,9477,8231.47,FL,651,660,desktop,33,0,2477,595,0,0,0,retail,online,67837.07,0,OH,0
5390,2810,2566.32,WA,372,1395,mobile,98,73,2208,387,0,0,0,retail,in-store,37965.77,1,NV,0
5391,1253,3264.08,FL,311,922,tablet,41,26,1443,464,0,0,1,grocery,in-store,103839.58,1,MI,0
5392,1032,5467.08,NV,500,1449,tablet,76,75,661,849,1,0,0,retail,online,104679.59,0,FL,0
5393,8258,2873.45,GA,651,367,desktop,39,35,2744,431,1,0,1,travel,in-store,67814.3,1,NY,0
5394,1324,8509.19,GA,830,1527,desktop,52,19,1774,313,1,1,1,retail,mobile,177244.37,1,MI,1
5395,4362,5895.14,FL,413,824,mobile,22,17,2403,500,1,1,1,grocery,mobile,86181.85,1,WA,1
5396,3656,268.66,NV,384,2121,tablet,61,1,3567,714,0,1,0,electronics,in-store,104626.64,1,WA,0
5397,3495,470.99,CA,959,1594,tablet,17,10,2259,800,1,1,1,electronics,in-store,34893.43,1,IL,1
5398,8222,2087.53,OH,412,1478,tablet,70,21,1963,636,1,0,0,electronics,in-store,34764.54,0,GA,0
5399,5025,8842.95,TX,428,1129,mobile,4,0,2119,657,1,0,0,electronics,in-store,56964.18,1,OH,0
5400,1078,9349.86,CA,928,374,tablet,86,17,2942,475,1,0,1,travel,online,143029.93,0,FL,1
5401,5296,6660.98,CA,579,1739,mobile,89,3,71,758,0,0,0,electronics,in-store,172610.24,0,OH,0
5402,6171,6621.98,FL,420,1217,tablet,98,80,3554,815,0,0,0,electronics,online,125361.03,1,MI,1
5403,9365,6651.21,FL,377,544,tablet,80,11,883,386,0,0,0,travel,online,113059.11,1,TX,1
5404,6028,9882.03,TX,692,651,mobile,75,44,2843,680,1,1,0,entertainment,in-store,168103.32,1,OH,1
5405,1100,8206.18,MI,978,1444,desktop,24,17,1396,372,1,0,1,electronics,online,127550.09,1,IL,1
5406,6543,5549.47,GA,670,1017,mobile,3,1,43,631,1,1,1,entertainment,in-store,70102.06,0,WA,1
5407,7117,6899.06,NV,363,925,desktop,52,3,1183,628,1,1,0,entertainment,in-store,157844.27,0,GA,1
5408,9521,5431.35,CA,671,838,desktop,22,20,3142,548,1,0,1,travel,in-store,75662.71,0,NY,1
5409,1769,9591.09,NY,562,1578,tablet,13,13,2807,630,1,1,1,entertainment,in-store,149935.46,0,NV,1
5410,4706,9636.12,NV,740,1694,desktop,39,14,2210,620,1,1,1,travel,mobile,193662.06,1,GA,1
5411,7158,1369.94,IL,885,790,desktop,51,4,941,799,0,0,0,retail,in-store,159883.43,1,IL,0
5412,6886,1254.09,NV,720,920,desktop,52,24,1040,346,1,1,1,retail,online,171876.96,1,OH,1
5413,4300,295.86,OH,683,2340,tablet,37,6,2994,831,0,1,1,travel,mobile,23238.3,1,OH,0
5414,8598,9703.54,TX,794,1529,desktop,53,48,2014,708,0,1,1,electronics,online,158378.16,1,NV,1
5415,1302,8381.92,NV,959,2202,tablet,14,14,1318,769,1,1,0,electronics,mobile,190699.75,0,OH,1
5416,6983,9967.7,GA,205,1755,mobile,68,12,677,577,0,1,0,grocery,mobile,134779.87,0,FL,0
5417,4921,3697.04,OH,691,1192,tablet,37,9,1291,576,0,1,1,entertainment,in-store,67444.48,0,WA,0
5418,2700,3665.74,FL,783,1559,mobile,94,59,1026,510,1,0,0,entertainment,online,141116.23,1,NV,1
5419,8599,3156.29,MI,447,2301,mobile,90,23,438,542,0,1,1,grocery,in-store,94632.87,0,MI,0
5420,3442,8923.53,GA,635,261,mobile,96,14,1663,617,1,1,1,grocery,online,100618.22,1,MI,1
5421,7076,7937.4,TX,876,1152,mobile,56,33,636,818,1,0,1,retail,mobile,90655.46,1,NV,1
5422,3001,8870.64,GA,905,127,desktop,36,21,921,763,1,1,0,electronics,online,74508.85,1,MI,1
5423,8887,6757.79,OH,282,1934,desktop,20,7,1845,845,1,0,0,grocery,in-store,146528.37,0,NV,0
5424,1607,4139.16,GA,512,904,desktop,13,2,167,653,1,1,1,retail,online,128639.73,0,NY,1
5425,8722,4469.08,CA,185,1732,tablet,78,23,1612,527,1,0,0,retail,mobile,27512.09,0,TX,0
5426,4997,411.95,FL,448,2096,desktop,37,25,711,838,0,1,0,retail,in-store,155413.22,0,IL,0
5427,6613,2565.87,WA,582,1122,tablet,82,14,170,775,1,1,1,retail,mobile,50365.52,1,NV,1
5428,8555,7942.67,TX,810,221,mobile,80,61,1932,772,0,0,0,retail,in-store,136347.49,1,MI,0
5429,4671,6867.08,FL,245,155,tablet,74,20,3326,643,0,1,0,retail,in-store,65088.51,0,MI,0
5430,4681,3874.47,TX,668,2124,desktop,23,3,654,688,0,1,0,electronics,online,182122.77,1,FL,1
5431,6473,8449.1,NY,835,354,tablet,40,32,662,329,1,1,0,grocery,in-store,138220.23,1,GA,1
5432,2963,3963.31,NY,792,2138,mobile,34,30,1421,835,0,1,0,retail,online,60293.77,0,NV,0
5433,7153,1118.36,MI,296,2227,mobile,50,3,2051,829,0,1,0,travel,mobile,125797.86,1,NV,0
5434,3158,7957.37,NY,916,892,tablet,97,80,1461,826,1,1,0,travel,in-store,97062.15,0,OH,1
5435,1602,971.61,OH,781,2042,mobile,72,67,1275,786,1,0,0,electronics,in-store,147284.51,1,CA,0
5436,2098,701.12,FL,785,2243,desktop,22,7,3096,518,0,0,1,electronics,in-store,187857.59,1,GA,0
5437,2906,930.27,NV,201,952,desktop,30,12,1652,596,0,1,1,retail,online,109186.25,1,TX,1
5438,6895,4223.91,OH,362,849,tablet,14,11,3227,614,1,1,1,grocery,in-store,117034.06,0,TX,1
5439,3273,3510.9,NY,686,1271,mobile,29,1,1609,422,0,1,0,electronics,in-store,103669.5,1,TX,0
5440,9629,9019.25,NY,852,4,desktop,78,39,3432,710,1,1,1,travel,online,154132.57,0,CA,1
5441,1441,1426.26,WA,442,1596,mobile,57,51,1399,485,0,1,1,retail,in-store,34255.47,1,NV,0
5442,4139,190.95,GA,216,1697,mobile,81,29,54,569,0,1,1,retail,online,29977.54,1,NV,1
5443,5118,7175.27,MI,146,2263,tablet,25,24,482,726,1,1,0,grocery,mobile,184940.65,0,NV,1
5444,8819,1866.25,WA,213,2345,desktop,84,9,886,514,0,1,1,electronics,mobile,156714.26,0,CA,0
